0.3253	0.8306
0.3777	0.8033
0.4684	1.0342
0.5816	1.0234
0.9989	1.3340
1.0568	1.5997
1.1072	1.6619
1.3978	1.9755
1.6266	2.1370
1.7383	1.9551
1.8378	2.1844
2.2647	2.4647
2.6152	2.7021
2.9010	3.4084
2.9035	3.6641
2.9925	3.8292
2.9927	3.5766
3.3462	3.7468
3.4149	3.9468
3.5615	3.8593
4.1607	4.6777
4.1754	4.4062
4.2994	4.9076
4.4395	4.9966
4.5781	5.0506
5.1584	5.3280
5.3133	5.4438
5.4719	5.5822
5.6217	5.7693
5.6585	5.7888
5.8243	6.0626
5.9375	6.0596
6.1852	6.3852
6.5083	6.7723
6.6443	6.8199
6.8579	6.9474
7.1497	7.3940
7.3055	7.6893
7.4102	7.7280
8.3872	8.8957
8.4022	8.8384
8.5187	8.9816
8.8447	9.0056
9.0746	9.1605
9.1181	9.3393
9.4140	9.5421
9.4417	9.8203
9.4498	9.7892
9.8708	10.0149
10.0703	10.1234
10.2465	10.4226
10.3965	10.6411
10.4773	11.2858
10.4811	11.2973
10.5042	10.7744
10.7862	11.6209
10.8832	11.2097
10.9358	11.3875
11.1178	11.5914
11.1526	11.6453
11.1596	11.4893
11.9363	12.0131
12.0139	12.2139
12.4522	12.5245
12.6474	12.8503
12.8446	13.3750
12.8950	13.4072
12.9971	13.2523
13.1086	13.5370
13.2558	13.6392
13.3211	13.6222
13.6389	13.7243
13.7827	13.8341
14.0192	14.3273
14.0274	14.3215
14.0754	14.5154
14.1348	14.4403
14.6480	14.8197
14.8177	15.1480
14.9035	15.1667
15.0875	15.2408
15.1248	15.4450
15.1726	15.7522
15.2558	15.9724
15.3494	15.7666
15.5609	16.0071
15.7507	15.9593
15.8537	16.1564
15.8837	16.3013
16.0005	16.4049
16.2467	16.7438
16.3121	16.5992
16.6016	17.2060
16.6380	17.2424
16.6532	17.2457
17.4101	17.5239
17.6085	17.8664
17.6505	18.3049
17.6509	18.3141
17.6689	17.9317
17.8520	18.3659
18.5234	18.5859
18.8598	19.1439
18.8746	19.1183
18.9801	19.5055
19.0051	19.4334
19.1890	19.4760
19.5482	19.6931
19.5515	19.6611
19.7513	19.9016
20.2632	20.7550
20.2707	20.7700
20.4569	20.8572
20.8642	21.3952
20.9457	21.6462
20.9864	21.7455
20.9880	21.3916
21.0589	21.8554
21.1311	21.8291
21.1384	21.5686
21.8400	21.9516
21.9277	22.4557
21.9885	22.6433
22.0364	22.3398
22.0710	22.9250
22.0838	22.7881
22.1535	22.8864
22.1718	23.3370
22.4931	23.5402
22.6071	23.5674
22.7043	23.2339
22.9363	23.6386
23.1086	23.5815
23.7505	23.9830
23.7624	23.8831
24.0046	24.1179
24.0060	24.2143
24.1340	24.3449
24.2512	24.4606
24.4500	24.6169
24.5303	24.7736
24.7928	24.9553
24.8704	24.9705
25.2186	25.4095
25.6265	25.7511
25.8241	25.8890
25.9128	26.1855
25.9203	26.8095
25.9479	26.2850
26.0310	26.7645
26.0597	26.9931
26.0877	26.6769
