0.3253	2.1493
0.4684	2.3265
1.0568	2.9714
1.1072	3.1651
1.3978	3.2953
1.6266	3.5569
2.2647	3.8451
2.9925	5.2461
3.4149	5.2448
4.1607	6.0129
4.2994	6.1804
4.5781	6.4131
6.1852	7.8648
6.5083	8.2567
7.1497	8.8598
7.3055	9.0932
8.3872	10.3494
9.1181	10.6417
10.4773	12.5541
10.4811	12.6008
10.7862	12.8713
12.0139	13.6403
12.6474	14.1175
12.8446	14.6907
14.0754	15.8587
15.2558	17.3557
16.2467	18.1092
16.6016	18.6851
16.6380	18.7031
17.6509	19.6895
17.8520	19.6853
18.9801	20.9501
20.2632	22.2453
20.2707	22.1628
21.0589	23.2609
22.1718	24.7025
22.4931	24.8869
22.9363	25.1212
24.5303	26.1011
25.9203	28.1148
26.0597	28.5461
26.2869	28.5298
27.2738	29.0135
27.8679	29.4480
28.0893	30.1341
28.1048	30.2121
28.1521	30.3779
28.3693	30.5890
29.2088	31.1079
29.4490	31.1590
30.3165	31.9695
30.9336	32.5882
31.0253	32.8824
31.2635	33.1898
31.3883	33.4075
34.5169	36.1780
36.2307	37.8567
36.6351	38.3561
36.8005	38.6243
37.3270	39.4678
37.6808	40.0119
37.7896	40.8291
38.0335	41.2161
38.0463	41.0372
40.6911	42.5471
40.7267	42.4474
41.2772	43.0247
42.2469	44.4041
42.7176	45.2136
42.9780	45.3351
43.0670	45.4039
44.0553	46.2357
44.6054	46.3447
46.2369	48.0622
46.7925	48.6953
47.3697	49.6720
48.9845	50.5063
49.8757	51.7575
50.1309	52.4099
50.3162	52.6257
52.7728	54.6215
53.0069	54.9300
53.4712	55.3844
53.6664	55.8537
55.1754	56.9394
56.1945	58.3556
56.3111	58.7928
57.3870	59.9292
57.4458	60.3125
58.0903	60.5882
58.3797	60.8020
60.7562	63.0649
60.7701	63.1047
61.4693	63.6417
61.7189	63.7398
62.4169	64.8907
62.4828	64.8738
62.9463	65.4993
63.1836	65.8591
65.9458	67.5814
66.1704	67.8745
66.8363	68.4794
67.1369	68.8549
68.4845	71.1953
68.4893	71.0404
68.6112	71.1497
69.8188	71.9426
70.0725	72.3596
71.5388	73.1022
72.2895	73.8891
72.5883	74.5971
72.6585	74.3907
74.7412	76.6448
74.8557	76.7354
75.1193	76.7687
75.9665	77.8108
77.7439	79.2564
78.0107	79.6507
78.4423	80.2325
78.5206	80.4916
79.7414	81.4578
80.2483	81.8411
80.3522	82.1100
80.4766	82.2537
81.4803	83.0938
82.3466	84.1272
82.9637	84.7494
83.0731	85.1075
83.5980	85.8206
84.5180	86.4842
85.6320	87.2049
86.4522	88.1569
87.0355	88.5370
87.8724	89.3264
89.2573	90.8164
90.0199	91.5314
90.8654	92.8692
90.9428	92.8322
91.3583	93.8167
91.5029	94.0897
91.5084	94.0423
92.6630	94.9907
92.7338	94.9224
93.2824	95.6465
93.5967	95.8454
93.6453	95.8469
96.0816	98.7781
96.0850	98.6884
96.0918	98.6052
96.2571	99.2973
96.4409	99.6456
96.8167	100.0488
97.2948	100.4123
98.0762	100.3662
98.7575	100.5123
99.6001	101.2133
99.7226	101.4412
99.8957	101.6367
101.7270	103.7830
102.0390	103.9535
102.4124	104.1616
103.0592	104.5949
103.4070	105.0131
103.7364	105.4406
104.3459	105.8975
105.4494	107.1278
105.8645	107.4716
107.0992	108.5972
107.4890	109.3305
107.7790	109.7125
107.9231	109.5772
108.2624	109.7854
108.5696	110.3939
109.6656	111.1764
110.6180	112.6538
111.9076	113.4139
112.8481	114.4421
113.2741	115.0045
114.8622	116.3943
116.6546	118.4846
118.2571	119.8957
119.6172	121.8310
119.6845	121.8271
120.5512	122.7765
120.6099	122.7666
120.9818	123.5684
121.2494	124.1335
121.4453	124.5192
122.0859	124.8738
123.9679	125.6521
124.3969	126.4915
124.7840	126.8517
124.7905	127.0181
125.5499	127.3416
126.0961	128.1504
126.9206	129.2146
127.5632	130.0792
127.7446	130.5235
128.3808	130.8093
131.4056	133.4523
131.8946	133.4712
133.5070	135.6960
133.7071	136.2396
133.9696	136.5573
135.2705	137.7487
135.3443	137.9666
