0.0252	0.4581
0.0767	0.4287
0.1811	0.6768
0.4528	0.6377
0.4579	0.9068
0.7090	0.8095
0.8121	1.9826
0.8575	2.1375
0.8629	1.0445
0.9992	2.2778
1.0419	1.9699
1.0471	1.6509
1.1478	2.1893
1.1942	1.9126
1.2373	2.2113
1.2971	1.7732
1.6149	2.3162
1.7946	2.2444
2.6510	3.0010
2.7218	3.1362
2.9389	3.2479
3.2487	3.5480
3.3119	3.5879
3.6862	3.9602
3.8417	3.9887
3.8903	4.5217
3.9235	4.3310
4.1358	5.0054
4.2179	4.8123
4.3420	5.4871
4.4294	5.2050
4.4346	4.7414
4.6471	5.8885
4.7345	5.1705
4.8565	6.1450
4.9921	6.3547
5.1182	6.5567
5.2256	5.7973
5.3644	7.0264
5.6321	7.5065
5.8679	8.0314
6.0120	7.2519
6.0221	8.4513
6.0610	7.5367
6.1770	7.3050
6.2513	7.9714
6.4221	8.6032
6.5292	7.1498
6.5748	7.4161
6.7283	9.6343
7.0072	9.9621
7.3295	10.0805
7.3447	8.0991
7.3472	10.2574
7.3675	9.9703
7.4413	8.3368
7.4717	9.7309
7.5039	8.9366
7.7213	9.7557
7.7892	9.8845
7.7934	9.6119
7.8889	9.1675
7.9090	10.5881
7.9500	10.3092
8.2470	9.1428
8.2501	9.3943
8.4720	9.6184
8.6851	10.7902
8.8227	10.0286
9.4718	11.1052
9.5160	11.0336
9.6038	10.9609
9.6715	11.0539
9.6821	10.6018
10.2834	11.2811
10.6252	11.1215
11.1150	11.4309
11.1659	11.3062
11.5347	11.5892
11.8339	12.3208
11.8668	12.5702
12.0797	13.0413
12.1627	12.9572
12.2029	13.9191
12.3021	12.9936
12.3214	14.1255
12.3828	13.7777
12.4516	14.5139
12.4548	13.2499
12.5242	14.5869
12.5966	13.4389
12.7928	14.8002
12.8665	14.8413
12.9823	14.8906
13.2083	13.8647
13.2408	15.0101
13.4897	14.9320
13.8113	14.8067
13.8840	14.7491
14.2372	15.2126
14.7767	15.3449
14.9168	15.1858
14.9238	15.1776
15.2754	15.7008
15.3482	15.7080
15.6145	15.8215
15.7623	15.9386
15.7772	15.9533
16.1644	16.3162
16.6174	16.9433
16.6741	17.3787
16.6763	17.3036
16.6931	16.9490
17.0713	17.3267
17.1192	17.7454
17.1407	17.4554
17.1890	17.7755
17.6114	17.8247
18.2260	18.7473
18.2771	18.7103
18.2955	18.7835
18.3026	18.5074
19.0107	19.1038
19.1694	19.3512
19.2351	19.3503
19.6628	20.0328
19.6834	19.8422
19.8516	20.3644
20.0553	20.6419
20.1078	20.6354
20.1719	20.5455
20.1868	20.5744
20.9030	21.0268
21.0876	21.2610
21.5816	21.7545
21.6456	21.8988
21.7122	22.5339
21.7753	22.0692
21.9127	22.6644
22.0711	22.5903
22.0747	22.5951
22.0878	22.7912
22.1007	22.4852
22.2771	22.7427
22.5517	22.8504
22.8988	22.9688
23.0205	23.2205
23.5415	23.6144
23.8032	24.1361
23.8706	23.9975
23.9969	24.2666
24.3889	24.4571
24.8108	24.8645
24.8772	25.0772
25.2927	25.4927
25.4972	25.5708
25.5963	25.6669
25.8157	26.0539
25.8666	25.9821
26.4448	26.7305
26.5810	27.0856
26.6691	26.9643
26.7213	26.8821
26.9030	27.2026
27.0508	27.2153
27.1275	27.3008
27.1508	27.3276
27.4595	27.5959
27.5491	27.8490
27.5956	27.6975
27.7272	27.9381
27.9101	28.0458
28.1129	28.4620
28.2324	28.7195
28.2769	28.7569
28.4206	29.2992
28.4769	29.2542
28.4855	28.7890
28.6109	29.4693
28.8648	29.6542
29.0710	29.8224
29.2822	30.0045
29.6214	30.3230
29.7694	30.0706
29.8199	30.1278
29.9672	30.8724
30.1673	31.1515
30.2421	31.0250
30.2736	31.2987
30.2808	31.3045
30.4539	30.9810
30.8805	31.5942
31.1419	31.6916
31.3526	31.6794
31.8039	32.0039
32.0876	32.5256
32.1191	32.5764
32.1427	33.3959
32.1649	33.1485
32.2566	32.6264
32.3178	32.8299
32.5599	32.8802
32.5967	33.4969
32.6004	33.8738
32.7631	34.3607
32.8217	33.9833
32.8775	34.1501
32.9280	34.4206
33.2017	34.6428
33.3395	34.4256
33.6780	34.9861
33.7625	34.4891
33.7825	35.0526
34.0229	34.9026
34.6088	35.6541
34.6344	35.4030
34.7830	35.3505
34.9053	35.4797
35.0367	35.3396
35.1388	35.7813
35.2023	35.7801
35.4695	36.3609
35.5880	36.4353
35.6709	36.0862
35.6716	36.1484
35.8310	36.7751
35.9560	36.9302
36.2706	36.8102
36.5092	37.5363
36.5419	37.4440
36.6742	37.2875
36.6748	37.3181
36.7719	37.3965
37.1171	37.7803
37.3485	38.1710
37.4672	38.2987
37.6501	38.3976
37.7415	38.4916
37.9170	38.7817
38.2444	39.0468
38.4070	38.8149
38.4607	39.2931
38.8228	39.5317
38.8516	39.8184
38.9617	39.2543
39.0865	40.1108
39.1632	40.0601
39.1667	39.8580
39.6774	40.8172
39.7672	40.9222
39.9296	40.4279
39.9703	41.2284
39.9839	41.2397
40.0642	40.9668
40.2975	40.7957
40.4826	41.4343
40.7776	41.2707
40.9421	41.3320
