0.5462	2.3139
0.5617	2.5196
1.3933	3.2570
3.4142	5.2949
3.6460	5.4477
4.6113	6.1052
5.0824	6.7721
5.7686	7.3820
5.9152	7.8792
6.1322	8.0008
7.6050	9.5080
7.6187	9.5192
8.5039	10.2379
8.6331	10.5778
8.6744	10.6731
9.9896	11.6698
11.0888	12.6512
11.2648	12.9490
11.6709	13.3085
12.0995	13.8998
13.2815	15.3789
15.7712	17.8453
16.5641	18.8286
16.6238	19.3221
17.1979	20.2387
17.7007	20.7247
17.7381	20.8341
18.7935	21.3217
19.4651	21.8769
20.0785	22.2843
20.4531	22.6065
20.5631	22.9504
21.6467	23.3026
21.8257	23.7471
22.9691	24.8596
24.1848	25.8452
24.6747	26.1905
25.0367	26.8791
25.2561	26.9836
26.2167	28.8247
26.2352	28.8286
26.2741	28.8196
26.3113	28.7428
28.5401	30.0633
28.7366	30.7352
29.0495	31.0805
29.2868	31.2559
29.6051	31.4112
30.0908	31.9415
30.1781	31.9742
30.4857	32.5892
31.7887	34.0158
33.1471	34.7392
33.5157	35.0931
33.7205	35.3681
33.9635	35.6447
34.2084	35.7715
34.4923	36.4359
34.6055	36.4131
35.2540	37.0552
36.9212	38.7945
36.9483	38.9221
37.3415	39.2417
37.6848	39.8560
37.8637	39.9668
38.7521	40.6051
39.0082	40.6404
39.9876	41.6369
40.8650	42.9259
41.4553	43.5602
41.6555	43.6819
42.0500	44.0985
42.7256	44.7873
43.2056	45.0177
43.5709	45.1560
44.9384	46.6447
45.3485	47.1721
46.1708	48.1028
50.1914	52.5488
50.4772	52.9797
50.8948	53.4131
51.0144	53.5060
51.6281	53.8685
51.8407	54.2373
53.1268	54.7143
53.8822	56.5731
54.0955	56.6686
55.9886	57.8148
56.0084	57.7288
56.8092	58.3814
57.4797	58.9084
57.6748	59.3326
59.1321	61.2027
59.1932	61.5483
59.2427	61.9583
59.3328	61.9922
60.0624	62.9370
60.2413	63.2200
60.4689	63.4703
61.0981	63.9280
61.4871	64.3241
62.1135	64.8321
62.3896	65.0267
63.2453	65.7353
63.3684	66.0087
63.5535	66.1131
63.8188	67.0471
64.2379	67.9051
64.5696	68.6879
64.6609	68.7446
65.0192	69.3024
65.2401	69.5984
65.4025	69.7193
65.8206	70.3782
66.5306	71.1744
67.8535	71.9809
67.9020	72.1224
67.9941	72.1458
68.7799	72.4228
70.2492	72.8352
70.5349	73.0568
71.1400	73.7418
71.4252	73.9909
71.7847	74.1584
72.0063	74.3712
73.5114	75.2556
74.2285	75.7917
74.5946	76.6870
74.6203	76.7617
75.0505	76.8140
